Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 24 s using 10357 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  activity_biolink:affects  ?f  ?f  biolink:interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001417902	0.000767203	0.002522919	71	92544	28142	?a
?a  activity_biolink:affects  ?f  ?f  biolink:directly_physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001397931	0.002542311	0.011369173	70	27534	6157	?a
?a  activity_biolink:affects  ?f  ?f  biolink:genetically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000599113	0.002638522	0.013026487	30	11370	2303	?a
?a  activity_biolink:affects  ?f  ?f  biolink:coexpressed_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000419379	0.000235181	0.000747065	21	89293	28110	?a
?a  activity_biolink:affects  ?f  ?f  biolink:homologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000379438	0.003521779	0.012010114	19	5395	1582	?a
?a  activity_biolink:affects  ?f  ?f  biolink:physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000359468	0.001440807	0.005119454	18	12493	3516	?a
?a  activity_biolink:affects  ?f  ?f  biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000231401	0.000901307	2	8643	2219	?a
?a  activity_biolink:affects  ?f  ?f  biolink:contributes_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000503271	0.001146789	1	1987	872	?a
?f  biolink:interacts_with  ?b  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.002166847	0.002422041	8	3692	3303	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.00075254	0.00142315	6	7973	4216	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000997672	0.001128668	3	3007	2658	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000632111	0.000925497	2	3164	2161	?a
?f  biolink:similar_to  ?b  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.002824859	0.006896552	1	354	145	?a
?a  biolink:affects  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000002926	0.000318674	2	683440	6276	?a
?a  biolink:affects  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000199704	0.000016767	0.001627869	10	596392	6143	?a
?f  biolink:related_to  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000219675	0.000548683	0.000558092	11	20048	19710	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:genetically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000599113	0.002638522	0.013026487	30	11370	2303	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:homologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000379438	0.003521779	0.012010114	19	5395	1582	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:directly_physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001397931	0.001064898	0.009532888	70	65734	7343	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001417902	0.000720717	0.002502291	71	98513	28374	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000231401	0.000901307	2	8643	2219	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.054419459	0.000446054	0.000448066	2725	6109124	6081696	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:coexpressed_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000419379	0.000235181	0.000747065	21	89293	28110	?a
?a  biolink:has_part  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.0008787	0.016691958	0.346456693	44	2636	127	?a
?f  biolink:interacts_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.494867596	0.003621566	0.003629727	24780	6842343	6826960	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000359468	0.001440576	0.005119454	18	12495	3516	?a
?a  biolink:has_part  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.0008787	0.005575973	0.325925926	44	7891	135	?a
?a  biolink:has_part  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.000498449	0.018711019	9	18056	481	?a
?a  biolink:has_part  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000259616	0.002355072	0.024574669	13	5520	529	?a
?a  activity_or_abundance_biolink:affects  ?f  ?f  biolink:contributes_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000015503	0.000145117	1	64505	6891	?a
?a  biolink:has_part  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000259616	0.001783754	0.024574669	13	7288	529	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  biolink:has_part  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000279586	0.000005575	0.054263566	14	2511395	258	?a
?f  biolink:regulates  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.004553261	0.000311597	0.000715204	228	731715	318790	?a
?f  biolink:genetically_interacts_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.004253705	0.000361489	0.00129943	213	589229	163918	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.004273675	0.000193684	0.000681609	214	1104895	313963	?a
?a  biolink:has_part  ?f  ?f  biolink:interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.000001147	0.1	5	4360238	50	?a
?f  biolink:biomarker_for  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.002068252	0.012269939	2	967	163	?a
?f  biolink:interacts_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.009186404	0.000281816	0.000804549	460	1632271	571749	?a
?a  biolink:orthologous_to  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.022058824	0.25	3	136	12	?a
?f  biolink:correlated_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.000030965	0.000170092	6	193768	35275	?a
?a  biolink:orthologous_to  ?f  ?f  increased_molecular_modification_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.028571429	0.5	1	35	2	?a
?a  biolink:orthologous_to  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000996016	0.014084507	1	1004	71	?a
?a  biolink:orthologous_to  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.001257862	0.016949153	1	795	59	?a
?f  biolink:physically_interacts_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.002196749	0.000084573	0.000252025	110	1300655	436465	?a
?a  biolink:orthologous_to  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.004037685	0.142857143	3	743	21	?a
?f  biolink:homologous_to  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000279586	0.000054758	0.000289173	14	255672	48414	?a
?f  biolink:related_to  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000019399	0.000131926	1	51548	7580	?a
?f  biolink:regulates  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.004633143	0.000289081	0.000638712	232	802543	363231	?a
?f  biolink:genetically_interacts_with  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.004233734	0.00033759	0.001056056	212	627980	200747	?a
?f  biolink:coexpressed_with  ?b  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.003674562	0.000077377	0.000190327	184	2377963	966758	?a
?f  biolink:homologous_to  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.000022788	0.000118654	6	263295	50567	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.004313616	0.000179909	0.000560981	216	1200605	385040	?a
?f  biolink:correlated_with  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.000025611	0.000144138	5	195227	34689	?a
?a  biolink:correlated_with  ?f  ?f  biolink:related_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.002076926	0.000577582	0.002446944	104	180061	42502	?a
?f  biolink:causes  ?b  ?a  biolink:correlated_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.000233503	0.011415525	5	21413	438	?a
?a  biolink:affects_response_to  ?f  ?f  biolink:similar_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000453583	0.005791506	3	6614	518	?a
?a  biolink:correlated_with  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000037669	0.00011212	3	79642	26757	?a
?a  biolink:correlated_with  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000199704	0.000118957	0.00035256	10	84064	28364	?a
?f  biolink:interacts_with  ?b  ?a  increased_synthesis_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.003693444	0.004504505	4	1083	888	?a
?f  biolink:regulates  ?b  ?a  increased_synthesis_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.005208333	0.005208333	1	192	192	?a
?f  biolink:interacts_with  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.008667173	0.000231796	0.000588418	434	1872337	737571	?a
?f  biolink:physically_interacts_with  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.002116867	0.000067091	0.000170647	106	1579953	621165	?a
?a  biolink:causes  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000738906	0.000302231	0.000419768	37	122423	88144	?a
?a  biolink:causes  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000259616	0.00010871	0.00015169	13	119584	85701	?a
?a  biolink:genetically_interacts_with  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.020467836	0.212121212	7	342	33	?a
?f  biolink:causes  ?b  ?a  biolink:causes  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.001976285	0.003508772	2	1012	570	?a
?a  biolink:genetically_interacts_with  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.002947368	0.076086957	7	2375	92	?a
?a  biolink:genetically_interacts_with  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.001547988	0.1	2	1292	20	?a
?a  biolink:causes  ?f  ?f  biolink:related_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.018971922	0.001144369	0.001892498	950	830152	501982	?a
?a  biolink:genetically_interacts_with  ?f  ?f  biolink:increases_response_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.000172354	0.016091954	7	40614	435	?a
?a  biolink:genetically_interacts_with  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000593824	0.011235955	1	1684	89	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:genetically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000018211	0.002857143	1	54911	350	?a
?a  biolink:genetically_interacts_with  ?f  ?f  decreased_transport_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000581395	0.083333333	1	1720	12	?a
?a  biolink:actively_involved_in  ?f  ?f  biolink:has_participant  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000001879	0.000859845	1	532282	1163	?a
?a  biolink:genetically_interacts_with  ?f  ?f  decreased_uptake_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.002409639	0.142857143	1	415	7	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:genetically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000025671	0.003816794	1	38954	262	?a
?a  biolink:genetically_interacts_with  ?f  ?f  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000514139	0.03030303	1	1945	33	?a
?f  biolink:interacts_with  ?b  ?a  increased_uptake_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.004416094	0.005093379	9	2038	1767	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_uptake_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.001177394	0.002473207	3	2548	1213	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_uptake_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000527287	0.000528402	2	3793	3785	?a
?f  biolink:regulates  ?b  ?a  increased_uptake_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.00625	0.007352941	1	160	136	?a
?f  biolink:interacts_with  ?b  ?a  decreased_uptake_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.002689076	0.004024145	8	2975	1988	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_uptake_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.002159827	0.003460208	2	926	578	?a
?f  biolink:regulates  ?b  ?a  decreased_uptake_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.001319261	0.001960784	1	758	510	?a
?f  biolink:regulates  ?b  ?a  increased_splicing_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.003759398	0.003759398	4	1064	1064	?a
?f  biolink:interacts_with  ?b  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.002227171	0.002227171	3	1347	1347	?a
?f  biolink:regulates  ?b  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.005194805	0.005194805	2	385	385	?a
?f  biolink:genetically_interacts_with  ?b  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.010638298	0.010638298	1	94	94	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.001097695	0.001097695	1	911	911	?a
?a  biolink:genetically_interacts_with  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000223964	0.021276596	1	4465	47	?a
?a  biolink:actively_involved_in  ?f  ?f  biolink:has_output  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000010191	0.003861004	1	98127	259	?a
?f  biolink:coexpressed_with  ?b  ?a  downregulated_biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.003774414	0.000067165	0.000156275	189	2813986	1209406	?a
?f  activity_or_abundance_biolink:affects  ?b  ?a  biolink:genetically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000001108	0.000727802	1	902557	1374	?a
?f  abundance_biolink:affects  ?b  ?a  biolink:genetically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000001108	0.000730994	1	902483	1368	?a
?a  biolink:physically_interacts_with  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000858729	0.005617978	0.141914191	43	7654	303	?a
?a  biolink:physically_interacts_with  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.000217192	0.005331754	9	41438	1688	?a
?a  biolink:physically_interacts_with  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000858729	0.001758116	0.0671875	43	24458	640	?a
?a  biolink:physically_interacts_with  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000672721	0.039215686	4	5946	102	?a
?f  activity_biolink:affects  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000870827	0.023622047	3	3445	127	?a
?a  biolink:physically_interacts_with  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.001367989	0.064516129	4	2924	62	?a
?a  biolink:physically_interacts_with  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000501169	0.01863354	3	5986	161	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.000043953	0.009421265	7	159262	743	?a
?f  biolink:increases_response_to  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000199704	0.000066164	0.01146789	10	151139	872	?a
?a  biolink:physically_interacts_with  ?f  ?f  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000532765	0.04	1	1877	25	?a
?a  biolink:physically_interacts_with  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000091663	0.00286944	2	21819	697	?a
?f  biolink:interacts_with  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.020489675	0.000019207	0.003591796	1026	53418819	285651	?a
?a  biolink:physically_interacts_with  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000059116	0.002949853	1	16916	339	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.000023761	0.00445236	5	210426	1123	?a
?a  biolink:physically_interacts_with  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000059116	0.002949853	1	16916	339	?a
?a  biolink:physically_interacts_with  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000039601	0.007462687	1	25252	134	?a
?a  biolink:physically_interacts_with  ?f  ?f  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000085822	0.01369863	1	11652	73	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001437872	0.002811951	0.075550892	72	25605	953	?a
?f  activity_or_abundance_biolink:affects  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.000000305	0.000235172	5	16367642	21261	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000599113	0.000210846	0.005601195	30	142284	5356	?a
?f  abundance_biolink:affects  ?b  ?a  biolink:physically_interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000000183	0.000141824	3	16364472	21153	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001437872	0.000811423	0.032846715	72	88733	2192	?a
?f  biolink:coexpressed_with  ?b  ?a  biolink:interacts_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.008806966	0.000007276	0.00113351	441	60608493	389057	?a
?a  biolink:coexpressed_with  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000215622	0.007326007	4	18551	546	?a
?f  activity_biolink:affects  ?b  ?a  biolink:coexpressed_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.000734214	0.019002375	8	10896	421	?a
?a  biolink:coexpressed_with  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.00023084	0.013850416	5	21660	361	?a
?a  biolink:coexpressed_with  ?f  ?f  biolink:increases_response_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000399409	0.000045118	0.006287331	20	443281	3181	?a
?a  biolink:coexpressed_with  ?f  ?f  biolink:decreases_response_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000319527	0.000035509	0.005665722	16	450591	2824	?a
?a  biolink:coexpressed_with  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000308261	0.014084507	3	9732	213	?a
?a  biolink:coexpressed_with  ?f  ?f  decreased_synthesis_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000167673	0.013513514	2	11928	148	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:coexpressed_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000279586	0.00002407	0.003889969	14	581625	3599	?a
?a  biolink:coexpressed_with  ?f  ?f  decreased_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000167673	0.013513514	2	11928	148	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000122474	0.009433962	1	8165	106	?a
?a  biolink:has_adverse_event  ?f  ?f  biolink:related_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.019171626	0.000931287	0.001587719	960	1030832	604641	?a
?a  biolink:has_adverse_event  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001677517	0.000215041	0.00035422	84	390623	237141	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000031383	0.001602564	2	63729	1248	?a
?f  biolink:causes  ?b  ?a  biolink:has_adverse_event  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.002083333	0.003401361	2	960	588	?a
?a  biolink:has_adverse_event  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001377961	0.000179694	0.000296036	69	383986	233080	?a
?a  biolink:regulates  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000519232	0.003571429	0.325	26	7280	80	?a
?a  biolink:regulates  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000539202	0.001348719	0.14516129	27	20019	186	?a
?a  biolink:regulates  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000078321	0.009433962	1	12768	106	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:regulates  ?f   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000008248	0.000983284	1	121238	1017	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000031383	0.001602564	2	63729	1248	?a
?a  biolink:regulates  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000070437	0.008849558	1	14197	113	?a
?a  biolink:homologous_to  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001038463	0.029312289	0.204724409	52	1774	254	?a
?a  biolink:regulates  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000078321	0.009433962	1	12768	106	?a
?a  biolink:homologous_to  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001038463	0.011061476	0.103792415	52	4701	501	?a
?a  biolink:homologous_to  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.000782626	0.006717045	8	10222	1191	?a
?a  biolink:homologous_to  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.004145937	0.036231884	5	1206	138	?a
?f  activity_biolink:affects  ?b  ?a  biolink:homologous_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.005997001	0.046511628	4	667	86	?a
?a  biolink:homologous_to  ?f  ?f  biolink:increases_response_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000199704	0.000626253	0.022371365	10	15968	447	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:homologous_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000219675	0.000444265	0.028061224	11	24760	392	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:homologous_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000292676	0.018018018	4	13667	222	?a
?f  activity_or_abundance_biolink:affects  ?b  ?a  biolink:homologous_to  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000005651	0.00733945	4	707841	545	?a
?a  biolink:homologous_to  ?f  ?f  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.004975124	0.105263158	2	402	19	?a
?a  biolink:homologous_to  ?f  ?f  decreased_abundance_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.002392344	0.024390244	1	418	41	?a
