Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 37 s using 10313 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?f  biolink:physically_interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.011214735	0.00010588	0.002649828	671	6337389	253224	?a
?f  biolink:interacts_with  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.093361412	0.000132303	0.003627888	5586	42221146	1539739	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.009911084	0.000298427	0.006117754	593	1987086	96931	?a
?f  biolink:coexpressed_with  ?b  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.050006685	0.000045328	0.0013857	2992	66008005	2159198	?a
?f  biolink:interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.045611044	0.000216949	0.006466533	2729	12579000	422019	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.050006685	0.000045328	0.0013857	2992	66008005	2159198	?a
?f  biolink:homologous_to  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.005482016	0.000395499	0.009267369	328	829333	35393	?a
?f  biolink:contributes_to  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000150421	0.000078871	0.000975081	9	114111	9230	?a
?f  biolink:related_to  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000133708	0.000066233	0.002028398	8	120786	3944	?a
?f  biolink:orthologous_to  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000200562	0.00001069	0.000188188	12	1122546	63766	?a
?f  biolink:regulates  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.007019655	0.000086865	0.003022518	420	4835096	138957	?a
?f  biolink:correlated_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000116994	0.000008774	0.000345423	7	797770	20265	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.009225832	0.000141522	0.004248343	552	3900461	129933	?a
?f  biolink:homologous_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.071383206	0.008663567	0.008663567	4271	492984	492984	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.078269154	0.003427553	0.003427553	4683	1366281	1366281	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.069895708	0.000759421	0.000759421	4182	5506827	5506827	?a
?f  biolink:regulates  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.027660784	0.001077621	0.001077621	1655	1535790	1535790	?a
?f  biolink:biomarker_for  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.014707849	0.40534316	0.40534316	880	2171	2171	?a
?f  biolink:contributes_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.025738735	0.070194631	0.070194631	1540	21939	21939	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.310636449	0.006880075	0.006880075	18586	2701424	2701424	?a
?f  biolink:interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.459152293	0.004258714	0.004258714	27472	6450773	6450773	?a
?f  biolink:similar_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.042105263	0.042105263	4	95	95	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.070865089	0.002418051	0.002418051	4240	1753478	1753478	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.021443375	0.001789138	0.002505277	1283	717105	512119	?a
?f  biolink:interacts_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.029599545	0.006612996	0.009182208	1771	267806	192873	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.021443375	0.001789138	0.002505277	1283	717105	512119	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.012016981	0.006318824	0.008800597	719	113787	81699	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.01621206	0.005497183	0.007869416	970	176454	123262	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.009677096	0.001696634	0.002411706	579	341264	240079	?a
?f  biolink:homologous_to  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000467977	0.002791625	0.003601286	28	10030	7775	?a
?f  biolink:related_to  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.003759398	0.004491018	3	798	668	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.069895708	0.000759421	0.000759421	4182	5506827	5506827	?a
?f  biolink:orthologous_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001002808	0.000178421	0.000178421	60	336284	336284	?a
?f  biolink:correlated_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000601685	0.000307753	0.000307753	36	116977	116977	?a
?f  biolink:regulates  ?b  ?a  increased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.006401257	0.003279896	0.004762497	383	116772	80420	?a
?f  biolink:related_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000183848	0.000776836	0.000776836	11	14160	14160	?a
?f  biolink:genetically_interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003493114	0.000584575	0.006795864	209	357525	30754	?a
?a  biolink:related_to  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002590587	0.001305362	0.021031208	155	118741	7370	?a
?a  biolink:related_to  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002373312	0.003547783	0.050035236	142	40025	2838	?a
?f  biolink:regulates  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003493114	0.000582736	0.01080215	209	358653	19348	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003476401	0.000331688	0.005971692	208	627096	34831	?a
?f  biolink:interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.011766279	0.000588041	0.009243819	704	1197195	76159	?a
?a  biolink:related_to  ?f  ?f  increased_degradation_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000317556	0.001750023	0.031404959	19	10857	605	?a
?a  biolink:related_to  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000986094	0.001760563	0.02404238	59	33512	2454	?a
?a  biolink:related_to  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000250702	0.00019029	0.003301783	15	78827	4543	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.031855863	0.000067006	0.001968695	1906	28445005	968154	?a
?a  biolink:related_to  ?f  ?f  increased_expression_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000217275	0.000170877	0.003034547	13	76078	4284	?a
?f  biolink:physically_interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002022329	0.000042237	0.003054784	121	2864781	39610	?a
?a  biolink:related_to  ?f  ?f  increased_molecular_modification_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000133708	0.001632653	0.026058632	8	4900	307	?a
?f  biolink:contributes_to  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000150421	0.000030382	0.000263443	9	296226	34163	?a
?a  biolink:related_to  ?f  ?f  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000083567	0.000271488	0.005159959	5	18417	969	?a
?a  biolink:related_to  ?f  ?f  decreased_secretion_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.00088574	0.014705882	4	4516	272	?a
?a  biolink:related_to  ?f  ?f  decreased_expression_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000646204	0.012084592	4	6190	331	?a
?a  biolink:related_to  ?f  ?f  decreased_transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.00075287	0.011627907	4	5313	344	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.031855863	0.000067006	0.001968695	1906	28445005	968154	?a
?a  biolink:related_to  ?f  ?f  decreased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000587889	0.010075567	4	6804	397	?a
?a  biolink:related_to  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000322321	0.002283105	2	6205	876	?a
?a  biolink:related_to  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000727537	0.007722008	2	2749	259	?a
?a  biolink:related_to  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000284129	0.000212386	0.009423503	17	80043	1804	?a
?a  biolink:related_to  ?f  ?f  decreased_degradation_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000119531	0.002155172	1	8366	464	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.006768953	0.00005172	0.003487081	405	7830604	116143	?a
?a  biolink:related_to  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000322061	0.004	1	3105	250	?a
?f  biolink:decreases_response_to  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.000069056	0.000694927	1	14481	1439	?a
?a  biolink:related_to  ?f  ?f  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.00004201	0.000706215	1	23804	1416	?a
?f  biolink:homologous_to  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000167135	0.000046113	0.004068348	10	216860	2458	?a
?a  biolink:related_to  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000919241	0.002057459	0.026737968	55	26732	2057	?a
?b  biolink:coexpressed_with  ?f  ?f  biolink:increases_response_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.022379329	0.003020657	0.003687974	1339	443281	363072	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003359406	0.001412668	0.002564201	201	142284	78387	?a
?f  biolink:coexpressed_with  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.006768953	0.00005172	0.003487081	405	7830604	116143	?a
?b  biolink:coexpressed_with  ?f  ?f  biolink:decreases_response_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.020189865	0.002680923	0.003153224	1208	450591	383100	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002222891	0.001498879	0.002768123	133	88733	48047	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_transport_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001537639	0.002654357	0.003458517	92	34660	26601	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001454071	0.004689774	0.006065677	87	18551	14343	?a
?b  biolink:coexpressed_with  ?f  ?f  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00217275	0.001691321	0.002859971	130	76863	45455	?a
?f  biolink:affects_response_to  ?a  ?b  biolink:coexpressed_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.024786068	0.002549753	0.00296309	1483	581625	500491	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_secretion_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001220083	0.001742119	0.002063721	73	41903	35373	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_uptake_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001186656	0.001317768	0.001845594	71	53879	38470	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001153229	0.00108271	0.001914486	69	63729	36041	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_transport_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002891429	0.001445727	0.001905664	173	119663	90782	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_activity_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001069662	0.002499512	0.005076545	64	25605	12607	?a
?f  activity_biolink:affects  ?a  ?b  biolink:coexpressed_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000952667	0.005231278	0.008001123	57	10896	7124	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_secretion_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000718679	0.004619682	0.0049757	43	9308	8642	?a
?f  biolink:orthologous_to  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00005014	0.000035535	0.001599147	3	84424	1876	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_uptake_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000651825	0.002843395	0.003570121	39	13716	10924	?a
?b  biolink:coexpressed_with  ?f  ?f  synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000334269	0.001813072	0.002387205	20	11031	8378	?a
?b  biolink:coexpressed_with  ?f  ?f  transport_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000651825	0.001821238	0.002967585	39	21414	13142	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_synthesis_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000267415	0.001341382	0.002200523	16	11928	7271	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001153229	0.00108271	0.001914486	69	63729	36041	?a
?b  biolink:coexpressed_with  ?f  ?f  localization_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000233989	0.003621314	0.003621314	14	3866	3866	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000217275	0.002816291	0.00327291	13	4616	3972	?a
?b  biolink:coexpressed_with  ?f  ?f  secretion_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000183848	0.002815459	0.002991569	11	3907	3677	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000317556	0.002327006	0.002725968	19	8165	6970	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_localization_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000133708	0.003073377	0.003073377	8	2603	2603	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_degradation_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000100281	0.000700525	0.001444739	6	8565	4153	?a
?b  biolink:coexpressed_with  ?f  ?f  uptake_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000100281	0.001123596	0.003208556	6	5340	1870	?a
?b  biolink:coexpressed_with  ?f  ?f  increased_molecular_modification_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.001315789	0.001583531	4	3040	2526	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_degradation_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.002205072	0.002205072	2	907	907	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000267415	0.001341382	0.002200523	16	11928	7271	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_localization_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.003748828	0.003748828	4	1067	1067	?a
?f  biolink:related_to  ?b  ?a  biolink:related_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.000012289	0.002730375	4	325483	1465	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001320364	0.003647276	0.005508681	79	21660	14341	?a
?b  biolink:coexpressed_with  ?f  ?f  decreased_activity_biolink:affects  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001052948	0.00647349	0.008910891	63	9732	7070	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.0459286	0.007193661	0.007338705	2748	382003	374453	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_expression_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.068541917	0.005131003	0.005131003	4101	799259	799259	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.068541917	0.005131003	0.005131003	4101	799259	799259	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_expression_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.0459286	0.007206886	0.007338705	2748	381302	374453	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.020741409	0.003411796	0.003733667	1241	363738	332381	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.023682979	0.002407211	0.003187127	1417	588648	444601	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_transport_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.013671614	0.003266147	0.00410855	818	250448	199097	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_secretion_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.013671614	0.00331519	0.004172703	818	246743	196036	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.008557294	0.001947294	0.002580515	512	262929	198410	?a
?b  biolink:coexpressed_with  ?f  ?f  biolink:related_to  ?a   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.000000279	0.00002706	2	7165499	73909	?a
?b  biolink:coexpressed_with  ?f  ?a  upregulated_biolink:regulates  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.008791282	0.000221198	0.000538316	526	2377963	977121	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_degradation_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.005866426	0.003400866	0.004569301	351	103209	76817	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003994518	0.002406606	0.003529342	239	99310	67718	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_localization_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003910951	0.002226239	0.002503745	234	105110	93460	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003409547	0.00782869	0.00782869	204	26058	26058	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:decreases_response_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002807862	0.002855055	0.003720518	168	58843	45155	?a
?a  biolink:binds  ?f  ?b  biolink:coexpressed_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.002724295	0.000073481	0.000687973	163	2218269	236928	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_localization_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00168806	0.002161861	0.002638109	101	46719	38285	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:increases_response_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001470785	0.004800349	0.005708355	88	18332	15416	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.001236796	0.002095427	0.002878034	74	35315	25712	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000735392	0.002003278	0.002741775	44	21964	16048	?a
?b  biolink:coexpressed_with  ?f  ?a  downregulated_biolink:regulates  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.00810603	0.000172353	0.000396945	485	2813986	1221831	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.105010697	0.001028462	0.001028462	6283	6109124	6109124	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000183848	0.001379656	0.002609108	11	7973	4216	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.001097695	0.001097695	1	911	911	?a
?a  activity_biolink:affects  ?f  ?b  biolink:coexpressed_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	0.000235181	0.000747065	21	89293	28110	?a
?a  biolink:contributes_to  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.007036368	0.002610739	0.003857325	421	161257	109143	?a
?a  activity_or_abundance_biolink:affects  ?f  ?b  biolink:coexpressed_with  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	0.000235181	0.000747065	21	89293	28110	?a
?a  biolink:contributes_to  ?f  ?f  biolink:related_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.053917636	0.004676969	0.007227302	3226	689763	446363	?a
?a  biolink:contributes_to  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	1	1	21	21	21	?a
?a  biolink:contributes_to  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000350983	1	1	21	21	21	?a
?a  biolink:contributes_to  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000551544	1	1	33	33	33	?a
?a  biolink:contributes_to  ?f  ?f  biolink:increases_response_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000066854	0.02919708	0.04040404	4	137	99	?a
?a  biolink:contributes_to  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000200562	1	1	12	12	12	?a
?a  biolink:contributes_to  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.003008424	0.001099304	0.001617919	180	163740	111254	?a
?f  activity_or_abundance_biolink:affects  ?b  ?a  biolink:contributes_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.019047619	0.054054054	2	105	37	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:contributes_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.006622517	0.010416667	1	151	96	?a
?a  biolink:contributes_to  ?f  ?f  biolink:decreases_response_to  ?b   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000016713	0.014925373	0.018867925	1	67	53	?a
?f  biolink:causes  ?b  ?a  biolink:contributes_to  ?f   => ?a  increased_activity_or_abundance_biolink:affects  ?b	0.000033427	0.002183406	0.007142857	2	916	280	?a
