Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-augmented.txt
  Finished robokop-biolink3-augmented.txt, still running: 0
Loaded 19034719 facts in 1 min, 27 s using 10275 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?f  biolink:coexpressed_with  ?a  ?b  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000025011	0.000000136	0.000044403	9	66271129	202687	?a
?b  biolink:coexpressed_with  ?f  ?f  biolink:related_to  ?a   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000000279	0.000723066	2	7165499	2766	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.005368993	0.000316248	0.000896937	1932	6109124	2153997	?a
?a  biolink:coexpressed_with  ?f  ?b  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000025011	0.000000136	0.000044403	9	66271129	202687	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.004754838	0.000310705	0.001069227	1711	5506827	1600222	?a
?a  biolink:interacts_with  ?f  ?b  biolink:physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001547893	0.000018101	0.004235645	557	30771634	131503	?a
?a  biolink:binds  ?f  ?b  biolink:coexpressed_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001989751	0.000322774	0.000708611	716	2218269	1010427	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001736864	0.000781974	0.000839977	625	799259	744068	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001736864	0.000781974	0.000839977	625	799259	744068	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.003532086	0.000044683	0.001259889	1271	28445005	1008819	?a
?b  biolink:coexpressed_with  ?f  ?a  upregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001414502	0.000214049	0.000383961	509	2377963	1325656	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_expression_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001136604	0.001072641	0.001114666	409	381302	366926	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001136604	0.001070672	0.001112541	409	382003	367627	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_degradation_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001022665	0.000513175	0.000776324	368	717105	474029	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00084759	0.001160009	0.001445525	305	262929	210996	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_secretion_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000769778	0.00047057	0.000698009	277	588648	396843	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_molecular_interaction_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000739209	0.000731296	0.000852755	266	363738	311930	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_transport_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000689188	0.000990226	0.001186189	248	250448	209073	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_secretion_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000672514	0.000980778	0.001175373	242	246743	205892	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_degradation_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000275119	0.000959219	0.001223279	99	103209	80930	?a
?b  biolink:coexpressed_with  ?f  ?a  downregulated_biolink:regulates  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001144941	0.000146412	0.000239273	412	2813986	1721880	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:decreases_response_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000233434	0.001427527	0.001690719	84	58843	49683	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_localization_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000216761	0.00074208	0.000824891	78	105110	94558	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00027234	0.000012515	0.002121947	98	7830604	46184	?a
?a  activity_biolink:affects  ?f  ?b  biolink:coexpressed_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000169518	0.000683144	0.001773204	61	89293	34401	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_localization_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00013617	0.001048824	0.001299976	49	46719	37693	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000113938	0.001866691	0.001937343	41	21964	21163	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:increases_response_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000072254	0.001418285	0.001586527	26	18332	16388	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000069475	0.000251737	0.000483727	25	99310	51682	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_molecular_modification_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000061138	0.00084427	0.000891555	22	26058	24676	?a
?b  biolink:coexpressed_with  ?f  ?a  increased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.000339799	0.000579598	12	35315	20704	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_uptake_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000016674	0.001652893	0.001931745	6	3630	3106	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_metabolic_processing_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000013895	0.000627117	0.000743605	5	7973	6724	?a
?a  activity_or_abundance_biolink:affects  ?f  ?b  biolink:coexpressed_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000169518	0.000683144	0.001773204	61	89293	34401	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_mutation_rate_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.001097695	0.001097695	1	911	911	?a
?f  abundance_biolink:affects  ?a  ?b  biolink:coexpressed_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001489534	0.000008723	0.001493789	536	61449051	358819	?a
?a  biolink:treats  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000666956	0.000665504	0.000889423	240	360629	269838	?a
?f  biolink:related_to  ?b  ?a  biolink:treats  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.009192872	0.003325917	0.004744183	3308	994613	697275	?a
?a  biolink:treats  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000400173	0.000395549	0.000529305	144	364051	272055	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:correlated_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.000000438	0.000475436	3	6852429	6310	?a
?f  biolink:causes  ?b  ?a  biolink:treats  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000052801	0.032534247	0.042696629	19	584	445	?a
?f  activity_or_abundance_biolink:affects  ?a  ?b  biolink:coexpressed_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001525661	0.000008933	0.001509121	549	61458905	363788	?a
?f  biolink:homologous_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.003457054	0.002523408	0.01270931	1244	492984	97881	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.004137904	0.000551191	0.002217585	1489	2701424	671451	?a
?f  biolink:interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.011616145	0.000647984	0.002845072	4180	6450773	1469207	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.003345894	0.000881224	0.002719374	1204	1366281	442749	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.003165261	0.000649566	0.002299417	1139	1753478	495343	?a
?f  biolink:biomarker_for  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000030569	0.005066789	0.03030303	11	2171	363	?a
?f  biolink:orthologous_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000038906	0.000041631	0.000217021	14	336284	64510	?a
?f  biolink:regulates  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001378375	0.000322961	0.001078041	496	1535790	460094	?a
?f  biolink:similar_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.010526316	0.025	1	95	40	?a
?f  biolink:contributes_to  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000022232	0.000364647	0.001384323	8	21939	5779	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.004754838	0.000310705	0.001069227	1711	5506827	1600222	?a
?f  biolink:correlated_with  ?b  ?a  increased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000034195	0.000139383	4	116977	28698	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.069771901	0.000380363	0.000380363	25107	66008005	66008005	?a
?b  biolink:coexpressed_with  ?f  ?a  biolink:directly_physically_interacts_with  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.005299519	0.000047684	0.002005555	1907	39992804	950859	?a
?f  biolink:contributes_to  ?a  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000007385	0.007194245	1	135410	139	?a
?f  biolink:homologous_to  ?a  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.000000762	0.000161708	3	3938070	18552	?a
?b  biolink:coexpressed_with  ?f  ?a  decreased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.069985883	0.000380015	0.000380097	25184	66271129	66256753	?a
?f  biolink:directly_physically_interacts_with  ?a  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.00000006	0.000050073	1	16755242	19971	?a
?a  biolink:homologous_to  ?f  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000008337	0.000000762	0.000161708	3	3938070	18552	?a
?a  biolink:similar_to  ?f  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.019230769	0.021276596	2	104	94	?a
?f  biolink:physically_interacts_with  ?a  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000000217	0.000061733	4	18448262	64795	?a
?a  biolink:contributes_to  ?f  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000137174	0.007194245	1	7290	139	?a
?a  biolink:physically_interacts_with  ?f  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000000217	0.000056532	4	18463453	70756	?a
?a  biolink:binds  ?f  ?f  biolink:interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.009645847	0.001794853	0.00353327	3471	1933863	982376	?a
?a  biolink:binds  ?f  ?f  biolink:genetically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.00240104	0.001814211	0.004111643	864	476240	210135	?a
?a  biolink:binds  ?f  ?f  biolink:homologous_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.002067563	0.006007849	0.010382651	744	123838	71658	?a
?a  biolink:binds  ?f  ?f  biolink:directly_physically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.006238815	0.003242467	0.005850148	2245	692374	383751	?a
?a  biolink:binds  ?f  ?f  biolink:physically_interacts_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.001425618	0.000632181	0.001404529	513	811476	365247	?a
?a  biolink:binds  ?f  ?f  biolink:coexpressed_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.001989751	0.000322774	0.000708611	716	2218269	1010427	?a
?a  biolink:binds  ?f  ?f  biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000803126	0.00048152	0.000931144	289	600183	310371	?a
?a  biolink:binds  ?f  ?f  biolink:contributes_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000072254	0.008352072	0.01595092	26	3113	1630	?a
?a  biolink:binds  ?f  ?f  biolink:biomarker_for  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000022232	0.034934498	0.119402985	8	229	67	?a
?a  biolink:binds  ?f  ?f  biolink:correlated_with  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000038906	0.000445775	0.000677179	14	31406	20674	?a
?a  biolink:binds  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000193255	0.000352113	2	10349	5680	?a
?a  biolink:binds  ?f  ?f  biolink:orthologous_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000020945	0.000039828	1	47745	25108	?a
?a  biolink:interacts_with  ?f  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.000000367	0.000005871	12	32727837	2043858	?a
?a  biolink:directly_physically_interacts_with  ?f  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000000071	0.000000234	1	13986156	4264776	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.004896566	0.000601351	0.001978773	1762	2930069	890451	?a
?f  biolink:interacts_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.012538767	0.000659423	0.002458533	4512	6842343	1835241	?a
?f  biolink:coexpressed_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.005368993	0.000316248	0.000896937	1932	6109124	2153997	?a
?f  biolink:genetically_interacts_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.003868343	0.000925867	0.002424145	1392	1503455	574223	?a
?f  biolink:homologous_to  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.003554318	0.002434586	0.009906435	1279	525346	129108	?a
?f  biolink:biomarker_for  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.005263158	0.025531915	12	2280	470	?a
?f  biolink:regulates  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001875813	0.000405236	0.001164544	675	1665697	579626	?a
?f  biolink:physically_interacts_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.003682151	0.000647448	0.001717391	1325	2046495	771519	?a
?f  biolink:orthologous_to  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000058359	0.000056232	0.000208696	21	373455	100625	?a
?f  biolink:similar_to  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.002232143	0.0125	1	448	80	?a
?f  biolink:correlated_with  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000033348	0.000088494	0.000259471	12	135602	46248	?a
?f  biolink:contributes_to  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000022232	0.000250266	0.000861512	8	31966	9286	?a
?f  biolink:interacts_with  ?a  ?b  decreased_activity_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000041685	0.000000355	0.000059147	15	42221146	253605	?a
?f  biolink:related_to  ?b  ?a  increased_activity_or_abundance_biolink:affects  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000019453	0.000349162	0.000755287	7	20048	9268	?a
?a  biolink:related_to  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000766999	0.010324704	0.090969018	276	26732	3034	?a
?f  biolink:interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000772557	0.000232209	0.004070874	278	1197195	68290	?a
?f  biolink:genetically_interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000205645	0.000206979	0.003246184	74	357525	22796	?a
?a  biolink:related_to  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000158402	0.000480036	0.005544208	57	118741	10281	?a
?a  biolink:related_to  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000130612	0.001174266	0.012236397	47	40025	3841	?a
?a  biolink:related_to  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000772557	0.008295536	0.079067122	278	33512	3516	?a
?f  biolink:binds  ?b  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000061138	0.017080745	0.038327526	22	1288	574	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000397394	0.000228035	0.00451218	143	627096	31692	?a
?a  biolink:related_to  ?f  ?f  increased_expression_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.00002779	0.000131444	0.001601281	10	76078	6245	?a
?a  biolink:related_to  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.00002779	0.00012686	0.001549187	10	78827	6455	?a
?f  biolink:regulates  ?b  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000130612	0.000131046	0.00296063	47	358653	15875	?a
?a  biolink:related_to  ?f  ?f  decreased_expression_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000646204	0.00921659	4	6190	434	?a
?a  biolink:related_to  ?f  ?f  decreased_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000587889	0.008196721	4	6804	488	?a
?a  biolink:related_to  ?f  ?f  decreased_molecular_interaction_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000956938	0.009615385	2	2090	208	?a
?a  biolink:related_to  ?f  ?f  increased_degradation_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000184213	0.002239642	2	10857	893	?a
?f  biolink:contributes_to  ?b  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000005558	0.000006752	0.000036081	2	296226	55431	?a
?a  biolink:related_to  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.00016116	0.001706485	1	6205	586	?a
?f  biolink:homologous_to  ?b  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.000018445	0.004273504	4	216860	936	?a
?a  biolink:related_to  ?f  ?f  increased_secretion_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000054298	0.000691085	1	18417	1447	?a
?f  biolink:biomarker_for  ?b  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.002557545	0.2	1	391	5	?a
?a  biolink:related_to  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000052801	0.000237372	0.00521262	19	80043	3645	?a
?f  biolink:physically_interacts_with  ?b  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000088927	0.00001117	0.001830349	32	2864781	17483	?a
?a  biolink:related_to  ?f  ?f  increased_mutation_rate_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.0078125	0.041666667	1	128	24	?a
?a  biolink:related_to  ?f  ?f  increased_molecular_modification_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000204082	0.002403846	1	4900	416	?a
?a  biolink:related_to  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000000337	0.00120919	1	2969515	827	?a
?f  biolink:coexpressed_with  ?b  ?a  biolink:related_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00027234	0.000012515	0.002121947	98	7830604	46184	?a
?a  biolink:related_to  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000000319	0.000986193	1	3134230	1014	?a
?a  biolink:contributes_to  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000227877	0.000500794	0.000769953	82	163740	106500	?a
?a  biolink:contributes_to  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000202866	0.000452694	0.00069709	73	161257	104721	?a
?f  biolink:causes  ?b  ?a  biolink:contributes_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00005558	0.021834061	0.070671378	20	916	283	?a
?a  biolink:contributes_to  ?f  ?f  biolink:increases_response_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.00729927	0.034482759	1	137	29	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:contributes_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.006622517	0.037037037	1	151	27	?a
?a  biolink:contributes_to  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.005277287	0.00275312	0.004052047	1899	689763	468652	?a
?a  biolink:contributes_to  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	1	1	4	4	4	?a
?a  biolink:contributes_to  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.5	1	4	8	4	?a
?f  biolink:causes  ?b  ?a  biolink:contraindicated_for  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.00990099	0.013157895	4	404	304	?a
?a  biolink:contraindicated_for  ?f  ?f  downregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000102822	0.000297691	0.000371456	37	124290	99608	?a
?a  biolink:contraindicated_for  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000133391	0.000367399	0.00045676	48	130648	105088	?a
?a  biolink:similar_to  ?f  ?f  decreased_activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.012269206	0.112811733	0.135754259	4415	39136	32522	?a
?f  biolink:affects  ?b  ?a  biolink:contraindicated_for  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000002779	0.000092353	0.000112867	1	10828	8860	?a
?f  biolink:directly_physically_interacts_with  ?b  ?a  biolink:similar_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00652505	0.08923685	0.110400602	2348	26312	21268	?a
?a  biolink:similar_to  ?f  ?f  increased_transport_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.003104123	0.067923381	0.08387775	1117	16445	13317	?a
?f  biolink:interacts_with  ?b  ?a  biolink:similar_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.001836907	0.148706412	0.183153228	661	4445	3609	?a
?a  biolink:similar_to  ?f  ?f  decreased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.012308111	0.104997392	0.130452711	4429	42182	33951	?a
?a  biolink:similar_to  ?f  ?f  increased_activity_or_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.001378375	0.028845595	0.045164815	496	17195	10982	?a
?a  biolink:similar_to  ?f  ?f  decreased_molecular_interaction_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000305688	0.067609096	0.088211708	110	1627	1247	?a
?a  biolink:contraindicated_for  ?f  ?f  biolink:related_to  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.004918798	0.002817054	0.003479341	1770	628316	508717	?a
?a  biolink:similar_to  ?f  ?f  increased_activity_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.001331132	0.047661692	0.064312567	479	10050	7448	?a
?a  biolink:similar_to  ?f  ?f  decreased_expression_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000075033	0.008330762	0.01734104	27	3241	1557	?a
?f  biolink:binds  ?b  ?a  biolink:similar_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.000869821	0.092412164	0.10402127	313	3387	3009	?a
?a  biolink:similar_to  ?f  ?f  decreased_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000075033	0.008330762	0.01734104	27	3241	1557	?a
?f  activity_biolink:affects  ?b  ?a  biolink:similar_to  ?f   => ?a  decreased_activity_biolink:affects  ?b	0.00005558	0.06779661	0.09569378	20	295	209	?a
?a  biolink:similar_to  ?f  ?f  upregulated_biolink:regulates  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000133391	0.000707287	0.001355511	48	67865	35411	?a
?a  biolink:similar_to  ?f  ?f  increased_abundance_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000047243	0.002356202	0.004745952	17	7215	3582	?a
?a  biolink:similar_to  ?f  ?f  increased_molecular_interaction_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000041685	0.00723589	0.009590793	15	2073	1564	?a
?a  biolink:similar_to  ?f  ?f  increased_metabolic_processing_biolink:affects  ?b   => ?a  decreased_activity_biolink:affects  ?b	0.000011116	0.111111111	0.133333333	4	36	30	?a
