Using the default schema relations
Assuming rdf:type as type relation
Warning: Both -mins and -minhc are set but only the default pruning metric will be used
Loading files... 
  Starting robokop-biolink3-fixed.txt
  Finished robokop-biolink3-fixed.txt, still running: 0
Loaded 18138526 facts in 1 min, 34 s using 10124 MB
Using HeadCoverage as pruning metric with minimum threshold 0.0
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
No minimum threshold on PCA confidence
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 8 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?f  biolink:causes  ?b  ?a  biolink:has_adverse_event  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.002083333	0.003401361	2	960	588	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:orthologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.000303134	0.000354956	8	26391	22538	?a
?e  biolink:increases_response_to  ?a  ?e  biolink:orthologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.000448977	0.000570869	7	15591	12262	?a
?e  biolink:decreases_response_to  ?a  ?e  biolink:orthologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.000449741	0.000545405	6	13341	11001	?a
?e  biolink:orthologous_to  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000072114	0.000135245	2	27734	14788	?a
?e  biolink:related_to  ?a  ?e  upregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000239645	0.000006749	0.000334262	12	1778041	35900	?a
?e  biolink:orthologous_to  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000110595	0.000170736	1	9042	5857	?a
?e  biolink:orthologous_to  ?b  ?e  decreased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.006329114	0.014084507	1	158	71	?a
?e  activity_biolink:affects  ?a  ?e  biolink:orthologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.001324503	0.003460208	1	755	289	?a
?e  biolink:related_to  ?a  ?e  downregulated_biolink:regulates  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000359468	0.00000992	0.000480192	18	1814426	37485	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_synthesis_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000031383	0.001602564	2	63729	1248	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:orthologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000001075	0.000132468	2	1860662	15098	?a
?e  biolink:binds  ?b  ?e  biolink:similar_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.002336542	0.032125206	0.061096606	117	3642	1915	?a
?e  biolink:binds  ?b  ?e  biolink:related_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000965562	0.004893964	3	3107	613	?a
?e  biolink:binds  ?b  ?e  biolink:has_part  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.028571429	0.055555556	2	70	36	?a
?e  biolink:has_part  ?b  ?e  biolink:related_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000219675	0.000080045	0.001346719	11	137422	8168	?a
?e  biolink:has_part  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.001254705	0.015625	1	797	64	?a
?e  biolink:related_to  ?b  ?e  synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.035714286	0.041666667	1	28	24	?a
?e  biolink:related_to  ?b  ?e  biolink:similar_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000035604	0.000690369	2	56174	2897	?a
?e  biolink:related_to  ?b  ?e  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.00621118	0.010989011	1	161	91	?a
?e  biolink:similar_to  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.016076207	0.074275697	0.112226405	805	10838	7173	?a
?a  biolink:coexpressed_with  ?f  ?f  increased_secretion_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000023865	0.00297619	1	41903	336	?a
?e  biolink:related_to  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000069546	0.00094518	1	14379	1058	?a
?e  biolink:interacts_with  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.002356512	0.008982948	0.107272727	118	13136	1100	?a
?e  biolink:related_to  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001477813	0.005146394	0.055472264	74	14379	1334	?a
?e  biolink:homologous_to  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001038463	0.029312289	0.204724409	52	1774	254	?a
?e  biolink:has_part  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000938611	0.058971142	0.427272727	47	797	110	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000958581	0.001494443	0.008533333	48	32119	5625	?a
?e  biolink:regulates  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000419379	0.002333852	0.283783784	21	8998	74	?a
?f  biolink:affects_response_to  ?b  ?a  biolink:coexpressed_with  ?f   => ?a  increased_activity_biolink:affects  ?b	0.000279586	0.00002407	0.003889969	14	581625	3599	?a
?e  biolink:genetically_interacts_with  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.007246377	0.162790698	7	966	43	?a
?e  biolink:treats  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000024114	1	3	124411	3	?a
?e  biolink:physically_interacts_with  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000858729	0.005617978	0.141914191	43	7654	303	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:correlated_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.000540833	0.000606244	6	11094	9897	?a
?e  biolink:correlated_with  ?b  ?e  biolink:decreases_response_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000099852	0.00081103	0.000938967	5	6165	5325	?a
?e  biolink:correlated_with  ?b  ?e  biolink:increases_response_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000435983	0.000512295	3	6881	5856	?a
?e  biolink:contributes_to  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000239645	0.000057624	1	12	208247	12	?a
?e  biolink:orthologous_to  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000953895	0.130434783	3	3145	23	?a
?e  biolink:correlated_with  ?b  ?e  increased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.00255102	0.003311258	2	784	604	?a
?e  biolink:decreases_response_to  ?a  ?e  biolink:genetically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.008307705	0.005023791	0.005874379	416	82806	70816	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:genetically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.009246315	0.00395669	0.004460329	463	117017	103804	?a
?e  biolink:related_to  ?a  ?e  biolink:related_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000000548	0.000034447	2	3650394	58060	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00043935	0.00265861	0.003367519	22	8275	6533	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000299557	0.000909036	0.000944168	15	16501	15887	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000259616	0.002993323	0.003241087	13	4343	4011	?a
?e  biolink:genetically_interacts_with  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000239645	0.003048006	0.004040404	12	3937	2970	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000199704	0.002350729	0.003920031	10	4254	2551	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.003203987	0.00329429	9	2809	2732	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.005175388	0.009045226	9	1739	995	?a
?e  biolink:genetically_interacts_with  ?b  ?e  transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.001852424	0.002255639	6	3239	2660	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.006085193	0.006960557	6	986	862	?a
?e  biolink:genetically_interacts_with  ?b  ?e  biolink:increases_response_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.007768503	0.004026415	0.004822354	389	96612	80666	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.001310616	0.001552192	4	3052	2577	?a
?e  biolink:genetically_interacts_with  ?b  ?e  synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.002901354	0.003229279	3	1034	929	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.001032702	0.001148545	3	2905	2612	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_degradation_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.004807692	0.017391304	2	416	115	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_localization_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.0078125	0.0078125	1	128	128	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.001189061	0.0015625	1	841	640	?a
?e  biolink:genetically_interacts_with  ?b  ?e  secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.006024096	0.0078125	1	166	128	?a
?e  biolink:genetically_interacts_with  ?b  ?e  increased_transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.002699055	0.004720692	6	2223	1271	?a
?e  activity_biolink:affects  ?a  ?e  biolink:genetically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.004032258	0.007246377	1	248	138	?a
?e  biolink:genetically_interacts_with  ?b  ?e  localization_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000366435	0.001686341	1	2729	593	?a
?e  biolink:similar_to  ?a  ?e  increased_transport_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.006869833	0.018076721	0.034743965	344	19030	9901	?a
?e  biolink:genetically_interacts_with  ?b  ?e  decreased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.002770083	0.003389831	1	361	295	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:genetically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.002616128	0.000043552	0.002944217	131	3007867	44494	?a
?e  biolink:related_to  ?a  ?e  increased_transport_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000179734	0.001019946	0.012080537	9	8824	745	?a
?e  biolink:similar_to  ?a  ?e  decreased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001118345	0.029504742	0.048109966	56	1898	1164	?a
?e  biolink:has_part  ?a  ?e  decreased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.009615385	0.111111111	1	104	9	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  biolink:similar_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.013859488	0.026197577	0.049104932	694	26491	14133	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:correlated_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000001933	0.000186254	1	517366	5369	?a
?e  biolink:related_to  ?a  ?e  decreased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.001007557	0.007936508	4	3970	504	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  biolink:increases_response_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.008587291	0.002659772	0.003218972	430	161668	133583	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:directly_physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.009985222	0.002455434	0.002712806	500	203630	184311	?a
?e  biolink:has_part  ?a  ?e  increased_transport_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.017241379	0.086021505	8	464	93	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00043935	0.003503185	0.004189678	22	6280	5251	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000279586	0.001655433	0.002744022	14	8457	5102	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000239645	0.00202395	0.00323363	12	5929	3711	?a
?e  biolink:decreases_response_to  ?a  ?e  biolink:directly_physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00854735	0.003151554	0.00366269	428	135806	116854	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000219675	0.000670936	0.001128089	11	16395	9751	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  biolink:related_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000399409	0.000068391	0.00999001	20	292438	2002	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.000847458	0.001098097	6	7080	5464	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_degradation_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000852152	0.026143791	4	4694	153	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000330115	0.002679169	4	12117	1493	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  localization_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.00192123	0.00341006	4	2082	1173	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000864553	0.001517451	3	3470	1977	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.001474926	0.001783591	3	2034	1682	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000951928	0.001143511	2	2101	1749	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  decreased_molecular_interaction_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000278396	0.001994018	2	7184	1003	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_molecular_modification_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.001587302	0.003787879	2	1260	528	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.0009298	0.001030928	2	2151	1940	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  decreased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000534474	0.000580383	1	1871	1723	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.000133384	0.000919963	8	59977	8696	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  decreased_transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000573723	0.000649773	1	1743	1539	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000031134	0.000308833	1	32119	3238	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  decreased_synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000415282	0.000821018	1	2408	1218	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.003021148	0.003184713	1	331	314	?a
?e  biolink:similar_to  ?a  ?e  decreased_expression_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000738906	0.006829088	0.00893504	37	5418	4141	?a
?e  biolink:coexpressed_with  ?a  ?e  increased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001437872	0.002811951	0.075550892	72	25605	953	?a
?a  biolink:coexpressed_with  ?f  ?f  metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.00001301	0.000445236	1	76863	2246	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  biolink:has_part  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000199704	0.016666667	0.062111801	10	600	161	?a
?e  biolink:related_to  ?a  ?e  decreased_expression_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000158295	0.004739336	3	18952	633	?a
?e  biolink:related_to  ?a  ?e  increased_expression_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000119823	0.000215952	0.005405405	6	27784	1110	?a
?e  biolink:similar_to  ?a  ?e  increased_expression_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000359468	0.001727447	0.002225794	18	10420	8087	?a
?e  biolink:homologous_to  ?b  ?e  biolink:increases_response_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000858729	0.002692886	0.003370434	43	15968	12758	?a
?e  biolink:affects_response_to  ?a  ?e  biolink:homologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.001517754	0.003069467	0.003598826	76	24760	21118	?a
?e  biolink:homologous_to  ?b  ?e  decreased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000259616	0.04	0.055319149	13	325	235	?a
?e  biolink:homologous_to  ?b  ?e  increased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000319527	0.001565251	0.003058104	16	10222	5232	?a
?e  biolink:homologous_to  ?b  ?e  secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.061538462	0.063492063	8	130	126	?a
?e  biolink:homologous_to  ?b  ?e  increased_uptake_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000219675	0.006993007	0.009751773	11	1573	1128	?a
?e  biolink:homologous_to  ?b  ?e  increased_synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.001366587	0.002913328	4	2927	1373	?a
?e  biolink:homologous_to  ?b  ?e  decreased_secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.019230769	0.020942408	4	208	191	?a
?e  biolink:decreases_response_to  ?a  ?e  biolink:homologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000659025	0.002414575	0.002795189	33	13667	11806	?a
?e  biolink:homologous_to  ?b  ?e  metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000913242	0.001596594	3	3285	1879	?a
?e  biolink:homologous_to  ?b  ?e  increased_secretion_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.001755926	0.002074689	2	1139	964	?a
?e  biolink:homologous_to  ?b  ?e  synthesis_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.002677376	0.004424779	2	747	452	?a
?e  biolink:homologous_to  ?b  ?e  decreased_metabolic_processing_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.001658375	0.001984127	2	1206	1008	?a
?e  activity_biolink:affects  ?a  ?e  biolink:homologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.00149925	0.005347594	1	667	187	?a
?e  biolink:homologous_to  ?b  ?e  increased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.002254791	0.004597701	4	1774	870	?a
?e  biolink:homologous_to  ?b  ?e  increased_degradation_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.004504505	0.014084507	1	222	71	?a
?e  biolink:homologous_to  ?b  ?e  decreased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.002881844	0.003508772	1	347	285	?a
?e  biolink:homologous_to  ?b  ?e  increased_transport_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.001116071	0.001748252	1	896	572	?a
?e  biolink:similar_to  ?a  ?e  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000319527	0.005845817	0.008125952	16	2737	1969	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:directly_physically_interacts_with  ?b   => ?a  increased_activity_biolink:affects  ?b	0.004293645	0.000035949	0.002048087	215	5980716	104976	?a
?e  biolink:homologous_to  ?a  ?e  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.004975124	0.105263158	2	402	19	?a
?e  biolink:related_to  ?a  ?e  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000157654	0.002267574	1	6343	441	?a
?e  abundance_biolink:affects  ?a  ?e  biolink:homologous_to  ?b   => ?a  increased_activity_biolink:affects  ?b	0.003854296	0.000273179	0.016032564	193	706496	12038	?a
?e  biolink:directly_physically_interacts_with  ?b  ?e  decreased_activity_biolink:affects  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000010603	0.000234028	1	94315	4273	?a
?e  biolink:interacts_with  ?a  ?e  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000498919	0.022900763	3	6013	131	?a
?e  biolink:similar_to  ?a  ?e  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.008187882	0.010902226	0.021419989	410	37607	19141	?a
?e  biolink:homologous_to  ?b  ?e  biolink:related_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000018025	0.005093379	3	166436	589	?a
?e  biolink:physically_interacts_with  ?a  ?e  increased_molecular_interaction_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000532765	0.04	1	1877	25	?a
?e  biolink:homologous_to  ?a  ?e  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.008645533	0.071428571	3	347	42	?a
?e  biolink:related_to  ?a  ?e  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000579143	0.001049698	0.010041551	29	27627	2888	?a
?e  activity_biolink:affects  ?b  ?e  biolink:similar_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000698966	0.192307692	0.3125	35	182	112	?a
?e  biolink:has_part  ?a  ?e  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000279586	0.007310705	0.049122807	14	1915	285	?a
?e  activity_biolink:affects  ?b  ?e  biolink:interacts_with  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000139793	0.002513465	0.017632242	7	2785	397	?a
?e  activity_biolink:affects  ?b  ?e  biolink:homologous_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.005997001	0.046511628	4	667	86	?a
?e  biolink:interacts_with  ?a  ?e  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000197687	0.007366483	4	20234	543	?a
?e  activity_biolink:affects  ?b  ?e  biolink:related_to  ?a   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.005347594	0.052631579	1	187	19	?a
?e  biolink:related_to  ?a  ?e  increased_localization_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.003856041	0.032608696	3	778	92	?a
?e  biolink:similar_to  ?a  ?e  increased_localization_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.009646302	0.012396694	3	311	242	?a
?e  biolink:physically_interacts_with  ?a  ?e  decreased_activity_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.001367054	0.064516129	4	2926	62	?a
?e  activity_biolink:affects  ?b  ?e  biolink:physically_interacts_with  ?a   => ?a  increased_activity_biolink:affects  ?b	0.000059911	0.000870827	0.023622047	3	3445	127	?a
?e  biolink:interacts_with  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000519232	0.000693537	0.004518596	26	37489	5754	?a
?e  biolink:homologous_to  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000159764	0.000782626	0.006717045	8	10222	1191	?a
?e  biolink:regulates  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000079882	0.000239507	0.027210884	4	16701	147	?a
?e  biolink:directly_physically_interacts_with  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.00023649	0.007462687	2	8457	268	?a
?e  biolink:genetically_interacts_with  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.000039941	0.000470146	0.007604563	2	4254	263	?a
?e  biolink:orthologous_to  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000036057	0.006756757	1	27734	148	?a
?e  biolink:related_to  ?a  ?e  increased_metabolic_processing_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.000702741	0.003891051	1	1423	257	?a
?e  biolink:related_to  ?a  ?e  increased_mutation_rate_biolink:affects  ?b   => ?a  increased_activity_biolink:affects  ?b	0.00001997	0.00110742	0.021276596	1	903	47	?a
